locus_tag,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Xiphophorus_maculatus.X_maculatus.5.0.male.pep.all.vs.Indian.medaka.pep.all.txt.RBH,Oryzias_melastigma.Om_v0.7.RACA.pep.all.vs.Indian.medaka.pep.all.txt.RBH,Lepisosteus_oculatus.LepOcu1.pep.all.vs.Indian.medaka.pep.all.txt.RBH,Danio_rerio.GRCz11.pep.all.vs.Indian.medaka.pep.all.txt.RBH,geneID,diffexpressed,Entrenz_id,Species,gene_name,gene
FQA47_005719,1466.273792,-0.298410024,0.132802354,-2.247023605,0.024638519,0.452231721,ENSXMAG00000022975,ENSOMEG00000018239,ENSLOCG00000008023,ENSDARG00000074955,ENSOMEG00000018239,DOWN,112138647,Oryzias melastigma,nucleoporin 98 and 96 precursor(nup98),nup98
FQA47_008750,931.1533914,-0.789280495,0.274708183,-2.873159749,0.004063886,0.191908892,ENSXMAG00000015216,ENSOMEG00000013245,ENSLOCG00000005223,ENSDARG00000044935,ENSOMEG00000013245,DOWN,112148495,Oryzias melastigma,4-hydroxyphenylpyruvate dioxygenase b(hpdb),hpdb
FQA47_016559,1237.700428,-0.807823633,0.179879165,-4.490923841,7.09E-06,0.004176208,ENSXMAG00000009045,ENSOMEG00000006417,ENSLOCG00000007318,ENSDARG00000056186,ENSOMEG00000006417,DOWN,112152498,Oryzias melastigma,eukaryotic translation initiation factor 5A(eif5a),eif5a
FQA47_014579,1227.000864,-0.48907621,0.1554678,-3.145836061,0.001656128,0.112264636,ENSXMAG00000002589,ENSOMEG00000018244,ENSLOCG00000014178,ENSDARG00000100452,ENSOMEG00000018244,DOWN,112149431,Oryzias melastigma,NOP53 ribosome biogenesis factor(nop53),nop53
FQA47_002319,367.4513763,0.502645618,0.253961165,1.979222363,0.047790976,0.591797851,ENSXMAG00000008303,ENSOMEG00000023196,ENSLOCG00000016396,ENSDARG00000024746,ENSOMEG00000023196,UP,112157671,Oryzias melastigma,"heat shock protein 90, alpha (cytosolic), class B member 1(hsp90ab1)",hsp90ab1
FQA47_018008,1330.182388,-0.696263962,0.171361702,-4.063124681,4.84E-05,0.014168136,ENSXMAG00000011601,ENSOMEG00000017444,ENSLOCG00000008352,ENSDARG00000037057,ENSOMEG00000017444,DOWN,112158366,Oryzias melastigma,glutaryl-CoA dehydrogenase a(gcdha),gcdha
FQA47_000844,118.8621526,0.47255215,0.238828757,1.978623325,0.047858432,0.591971266,ENSXMAG00000026738,ENSOMEG00000004042,ENSLOCG00000000864,ENSDARG00000104733,ENSOMEG00000004042,UP,112162882,Oryzias melastigma,coenzyme Q4 homolog (S. cerevisiae)(coq4),coq4
FQA47_009128,1154.779964,-0.89513944,0.166525052,-5.375404045,7.64E-08,0.000323397,ENSXMAG00000004705,ENSOMEG00000017895,ENSLOCG00000004215,ENSDARG00000059654,ENSOMEG00000017895,DOWN,112140274,Oryzias melastigma,"eukaryotic translation initiation factor 3, subunit Ba(eif3ba)",eif3ba
FQA47_008348,1751.031236,-0.476405339,0.219238573,-2.172999633,0.029780345,0.489248564,ENSXMAG00000015871,ENSOMEG00000017472,ENSLOCG00000013491,ENSDARG00000030490,ENSOMEG00000017472,DOWN,112145188,Oryzias melastigma,"spectrin, beta, erythrocytic(sptb)",sptb
FQA47_020930,1269.914327,-0.631403706,0.310814195,-2.031450675,0.042209298,0.562933181,ENSXMAG00000001428,ENSOMEG00000008115,ENSLOCG00000009508,ENSDARG00000092152,ENSOMEG00000008115,DOWN,112148436,Oryzias melastigma,Kruppel-like factor 9(klf9),klf9
FQA47_012749,1197.645599,-0.744286747,0.288629579,-2.578691868,0.009917521,0.303834684,ENSXMAG00000012051,ENSOMEG00000004497,ENSLOCG00000002689,ENSDARG00000020574,ENSOMEG00000004497,DOWN,112136587,Oryzias melastigma,ATPase secretory pathway Ca2+ transporting 1(atp2c1),atp2c1
FQA47_008088,1468.336761,-0.447022392,0.122699942,-3.643215997,0.000269253,0.038979782,ENSXMAG00000009050,ENSOMEG00000017876,ENSLOCG00000016471,ENSDARG00000109443,ENSOMEG00000017876,DOWN,112162144,Oryzias melastigma,EMAP like 4(LOC112162144),LOC112162144
FQA47_015202,1228.178926,-1.094578284,0.243174767,-4.501200087,6.76E-06,0.004085463,ENSXMAG00000010445,ENSOMEG00000023861,ENSLOCG00000007137,ENSDARG00000013522,ENSOMEG00000023861,DOWN,112145622,Oryzias melastigma,phosphoenolpyruvate carboxykinase 1 (soluble)(pck1),pck1
FQA47_015188,1435.521034,-0.740337314,0.255365607,-2.899126951,0.003742033,0.184514948,ENSXMAG00000021884,ENSOMEG00000023869,ENSLOCG00000007175,ENSDARG00000005191,ENSOMEG00000023869,DOWN,112145127,Oryzias melastigma,adenosylhomocysteinase(ahcy),ahcy
FQA47_017104,1494.678849,-0.262594448,0.110795974,-2.370072118,0.017784616,0.395812915,ENSXMAG00000025135,ENSOMEG00000017788,ENSLOCG00000002934,ENSDARG00000079687,ENSOMEG00000017788,DOWN,112148172,Oryzias melastigma,ring finger protein 10(rnf10),rnf10
FQA47_014321,1481.218942,-0.253080046,0.121631459,-2.080712081,0.037460268,0.538427126,ENSXMAG00000011469,ENSOMEG00000006406,ENSLOCG00000015537,ENSDARG00000006766,ENSOMEG00000006406,DOWN,112158745,Oryzias melastigma,staphylococcal nuclease and tudor domain containing 1(snd1),snd1
FQA47_003476,1141.243164,-0.769832347,0.228692967,-3.36622659,0.000762041,0.073578954,ENSXMAG00000008624,ENSOMEG00000011775,ENSLOCG00000015719,ENSDARG00000002663,ENSOMEG00000011775,DOWN,112138296,Oryzias melastigma,optineurin(optn),optn
FQA47_010487,1438.038493,-0.848582361,0.196063159,-4.328107142,1.50E-05,0.006639028,ENSXMAG00000004307,ENSOMEG00000010107,ENSLOCG00000003556,ENSDARG00000040245,ENSOMEG00000010107,DOWN,112138390,Oryzias melastigma,karyopherin (importin) beta 3(kpnb3),kpnb3
FQA47_013906,1696.235334,-1.050091048,0.288009159,-3.646033514,0.000266319,0.038979782,ENSXMAG00000007404,ENSOMEG00000014272,ENSLOCG00000015130,ENSDARG00000099860,ENSOMEG00000014272,DOWN,112152743,Oryzias melastigma,pyruvate kinase M1/2b(pkmb),pkmb
FQA47_004839,502.9871414,0.197208375,0.099702283,1.977972507,0.047931808,0.592590233,ENSXMAG00000002257,ENSOMEG00000008022,ENSLOCG00000011720,ENSDARG00000062080,ENSOMEG00000008022,UP,112163126,Oryzias melastigma,SHC (Src homology 2 domain containing) transforming protein 3(shc3),shc3
FQA47_019058,62.74718388,0.617614865,0.312294143,1.977670339,0.047965908,0.592723251,ENSXMAG00000024184,ENSOMEG00000012117,ENSLOCG00000001378,ENSDARG00000089892,ENSOMEG00000012117,UP,112152864,Oryzias melastigma,CD44 molecule (IN blood group) b(cd44b),cd44b
FQA47_022324,1291.087188,-0.766854107,0.206920393,-3.706034461,0.00021053,0.033106023,ENSXMAG00000004894,ENSOMEG00000010138,ENSLOCG00000007017,ENSDARG00000010160,ENSOMEG00000010138,DOWN,112137077,Oryzias melastigma,ribosomal protein S15a(rps15a),rps15a
FQA47_009780,1373.4618,-0.884602932,0.218099739,-4.055955937,4.99E-05,0.014180501,ENSXMAG00000027435,ENSOMEG00000020096,ENSLOCG00000000533,ENSDARG00000042905,ENSOMEG00000020096,DOWN,112159466,Oryzias melastigma,ribosomal protein L10a(rpl10a),rpl10a
FQA47_008138,1562.245887,-1.188024421,0.320634413,-3.705230549,0.000211199,0.033106023,ENSXMAG00000009029,ENSOMEG00000015807,ENSLOCG00000010444,ENSDARG00000033832,ENSOMEG00000015807,DOWN,112159560,Oryzias melastigma,adenosine monophosphate deaminase 1 (isoform M)(ampd1),ampd1
FQA47_005091,1625.649418,-0.471709305,0.18957636,-2.488228521,0.012838121,0.339241673,ENSXMAG00000005270,ENSOMEG00000001667,ENSLOCG00000001919,ENSDARG00000009106,ENSOMEG00000001667,DOWN,112145009,Oryzias melastigma,serine incorporator 1(si:ch73-267c23.10),si:ch73-267c23.10
FQA47_017524,1387.152558,-0.761591669,0.221508677,-3.438202414,0.00058559,0.063149872,ENSXMAG00000029091,ENSOMEG00000017790,ENSLOCG00000012239,ENSDARG00000015128,ENSOMEG00000017790,DOWN,112145968,Oryzias melastigma,ribosomal protein L27(rpl27),rpl27
FQA47_006651,1364.057113,-0.649291,0.207940764,-3.122480593,0.001793339,0.1185939,ENSXMAG00000009410,ENSOMEG00000021459,ENSLOCG00000003606,ENSDARG00000035751,ENSOMEG00000021459,DOWN,112140047,Oryzias melastigma,importin 8(ipo8),ipo8
FQA47_016822,1272.465185,-0.548903708,0.217820989,-2.5199762,0.011736277,0.327506612,ENSXMAG00000022366,ENSOMEG00000022976,ENSLOCG00000010148,ENSDARG00000038312,ENSOMEG00000022976,DOWN,112162820,Oryzias melastigma,RNA terminal phosphate cyclase-like 1(rcl1),rcl1
FQA47_017774,1789.194867,-0.674142538,0.172189022,-3.915130777,9.04E-05,0.019780004,ENSXMAG00000026726,ENSOMEG00000013343,ENSLOCG00000005463,ENSDARG00000018404,ENSOMEG00000013343,DOWN,112158950,Oryzias melastigma,"keratin, type I cytoskeletal 18(LOC112158950)",LOC112158950
FQA47_004362,1364.49625,-1.485732046,0.523872127,-2.83605859,0.004567407,0.203261514,ENSXMAG00000000513,ENSOMEG00000021382,ENSLOCG00000007972,ENSDARG00000009443,ENSOMEG00000021382,DOWN,112139448,Oryzias melastigma,alpha-amylase(LOC112139448),LOC112139448
FQA47_012874,1405.640813,-0.712297102,0.21415171,-3.326133157,0.000880598,0.080738529,ENSXMAG00000007312,ENSOMEG00000000388,ENSLOCG00000013711,ENSDARG00000053457,ENSOMEG00000000388,DOWN,112145551,Oryzias melastigma,ribosomal protein L23(rpl23),rpl23
FQA47_010115,1519.188669,-0.621928129,0.157274747,-3.954405532,7.67E-05,0.018208964,ENSXMAG00000005461,ENSOMEG00000002729,ENSLOCG00000010025,ENSDARG00000074301,ENSOMEG00000002729,DOWN,112150407,Oryzias melastigma,cystathionine gamma-lyase(LOC112150407),LOC112150407
FQA47_018715,1658.589078,-0.505508464,0.169320021,-2.985520907,0.002830958,0.155288243,ENSXMAG00000005590,ENSOMEG00000000585,ENSLOCG00000008645,ENSDARG00000013968,ENSOMEG00000000585,DOWN,112161908,Oryzias melastigma,prosaposin(psap),psap
FQA47_003206,1836.729267,-0.441998667,0.172989286,-2.555063825,0.010616833,0.314285606,ENSXMAG00000001997,ENSOMEG00000012629,ENSLOCG00000005680,ENSDARG00000007275,ENSOMEG00000012629,DOWN,112158912,Oryzias melastigma,probable glutamate receptor(LOC112158912),LOC112158912
FQA47_022813,305.9120414,0.271329222,0.13779379,1.969096153,0.048942051,0.599245145,ENSXMAG00000007932,ENSOMEG00000016421,ENSLOCG00000009709,ENSDARG00000101432,ENSOMEG00000016421,UP,112161784,Oryzias melastigma,rab11 family-interacting protein 2(LOC112161784),LOC112161784
FQA47_008487,1971.182101,-0.692598911,0.246772792,-2.806625911,0.005006334,0.212560099,ENSXMAG00000011669,ENSOMEG00000005986,ENSLOCG00000013240,ENSDARG00000016260,ENSOMEG00000005986,DOWN,112155672,Oryzias melastigma,FMR1 autosomal homolog 2(fxr2),fxr2
FQA47_017910,1764.5517,-0.303443185,0.151283975,-2.005785383,0.044879151,0.57989834,ENSXMAG00000003186,ENSOMEG00000001208,ENSLOCG00000014356,ENSDARG00000100826,ENSOMEG00000001208,DOWN,112149211,Oryzias melastigma,"hypoxia inducible factor 1 subunit alpha, like(hif1al)",hif1al
FQA47_018844,1930.800061,-0.39898142,0.177614589,-2.246332478,0.02468272,0.452231721,ENSXMAG00000019107,ENSOMEG00000017796,ENSLOCG00000010632,ENSDARG00000078567,ENSOMEG00000017796,DOWN,112155169,Oryzias melastigma,LON peptidase N-terminal domain and ring finger 2(lonrf2),lonrf2
FQA47_020814,338.6952154,0.290420391,0.147579039,1.967897298,0.049079856,0.599443792,ENSXMAG00000001476,ENSOMEG00000013551,ENSLOCG00000002309,ENSDARG00000008107,ENSOMEG00000013551,UP,112146402,Oryzias melastigma,tyrosine-protein kinase fyna(LOC112146402),LOC112146402
FQA47_002156,1456.589154,-0.822713187,0.217997979,-3.773948692,0.000160684,0.027765294,ENSXMAG00000012360,ENSOMEG00000003476,ENSLOCG00000002984,ENSDARG00000036298,ENSOMEG00000003476,DOWN,112151966,Oryzias melastigma,ribosomal protein S13(rps13),rps13
FQA47_009064,424.3008698,0.2729848,0.13879848,1.966770816,0.049209639,0.599443792,ENSXMAG00000008398,ENSOMEG00000001174,ENSLOCG00000012760,ENSDARG00000076791,ENSOMEG00000001174,UP,112151580,Oryzias melastigma,cyclin-dependent kinase 13(cdk13),cdk13
FQA47_001284,1794.443497,-0.607620108,0.175630763,-3.459645092,0.000540888,0.059959657,ENSXMAG00000005787,ENSOMEG00000007369,ENSLOCG00000016091,ENSDARG00000089742,ENSOMEG00000007369,DOWN,112156918,Oryzias melastigma,FAM161 centrosomal protein A(fam161a),fam161a
FQA47_003560,1674.011559,-0.888527677,0.199794582,-4.447206075,8.70E-06,0.004700287,ENSXMAG00000014792,ENSOMEG00000022199,ENSLOCG00000014189,ENSDARG00000039269,ENSOMEG00000022199,DOWN,112143364,Oryzias melastigma,arginase 2(arg2),arg2
FQA47_016189,1597.073235,-0.566549716,0.174393749,-3.24868132,0.001159413,0.093502625,ENSXMAG00000006719,ENSOMEG00000019684,ENSLOCG00000012279,ENSDARG00000018961,ENSOMEG00000019684,DOWN,112144280,Oryzias melastigma,GTP binding protein 4(gtpbp4),gtpbp4
FQA47_009341,1704.381828,-0.580050577,0.172151911,-3.369411208,0.00075329,0.073487659,ENSXMAG00000012295,ENSOMEG00000004412,ENSLOCG00000009961,ENSDARG00000011983,ENSOMEG00000004412,DOWN,112148242,Oryzias melastigma,valosin containing protein(vcp),vcp
FQA47_019446,1636.416025,-0.79632807,0.198599817,-4.009712009,6.08E-05,0.015437736,ENSXMAG00000022077,ENSOMEG00000011431,ENSLOCG00000009762,ENSDARG00000115271,ENSOMEG00000011431,DOWN,112147139,Oryzias melastigma,ribosomal protein L37a(rpl37a),rpl37a
FQA47_000584,2345.604993,-0.644088292,0.198444155,-3.245690419,0.001171662,0.093858609,ENSXMAG00000000897,ENSOMEG00000017562,ENSLOCG00000001098,ENSDARG00000100352,ENSOMEG00000017562,DOWN,112144421,Oryzias melastigma,"amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase a(agla)",agla
FQA47_019662,2035.473339,-0.293397173,0.092238643,-3.180848738,0.001468443,0.107154128,ENSXMAG00000028098,ENSOMEG00000011213,ENSLOCG00000012101,ENSDARG00000052674,ENSOMEG00000011213,DOWN,112153334,Oryzias melastigma,"casein kinase 1, alpha 1(csnk1a1)",csnk1a1
FQA47_013886,1693.001651,-0.731310431,0.201841552,-3.623190675,0.000290991,0.041052384,ENSXMAG00000007148,ENSOMEG00000013708,ENSLOCG00000002861,ENSDARG00000054272,ENSOMEG00000013708,DOWN,112152937,Oryzias melastigma,cell cycle associated protein 1b(caprin1b),caprin1b
FQA47_003471,2013.805893,-0.74762476,0.196176877,-3.810972882,0.000138421,0.025657385,ENSXMAG00000021277,ENSOMEG00000014696,ENSLOCG00000015447,ENSDARG00000027424,ENSOMEG00000014696,DOWN,112140375,Oryzias melastigma,solute carrier family 25 member 3a(slc25a3a),slc25a3a
FQA47_011232,1690.95904,-0.669294134,0.291169648,-2.298639777,0.021525403,0.429055008,ENSXMAG00000002314,ENSOMEG00000009172,ENSLOCG00000013090,ENSDARG00000101844,ENSOMEG00000009172,DOWN,112160741,Oryzias melastigma,muscle-specific beta 1 integrin binding protein 2(mibp2),mibp2
FQA47_025650,2107.372708,-0.23521942,0.09983506,-2.356080317,0.018468924,0.402229721,ENSXMAG00000008274,ENSOMEG00000014443,ENSLOCG00000014330,ENSDARG00000037559,ENSOMEG00000014443,DOWN,112159178,Oryzias melastigma,ubiquitin-like modifier activating enzyme 1(uba1),uba1
FQA47_018750,137.8178828,0.33118752,0.168397677,1.966698868,0.049217938,0.599443792,ENSXMAG00000009605,ENSOMEG00000001511,ENSLOCG00000016220,ENSDARG00000103124,ENSOMEG00000001511,UP,112162282,Oryzias melastigma,solute carrier family 35 member F3b(slc35f3b),slc35f3b
FQA47_014570,2063.370917,-0.274347407,0.113789512,-2.411007849,0.015908506,0.380038197,ENSXMAG00000008505,ENSOMEG00000016866,ENSLOCG00000005409,ENSDARG00000026180,ENSOMEG00000016866,DOWN,112149254,Oryzias melastigma,pre-mRNA processing factor 8(prpf8),prpf8
FQA47_010169,1852.373582,-0.456348199,0.229439039,-1.988973631,0.046704114,0.587662097,ENSXMAG00000025940,ENSOMEG00000003802,ENSLOCG00000002205,ENSDARG00000020761,ENSOMEG00000003802,DOWN,112150601,Oryzias melastigma,arrestin domain-containing protein 2(LOC112150601),LOC112150601
FQA47_024354,1876.240638,-0.702330509,0.161579652,-4.346651948,1.38E-05,0.006458101,ENSXMAG00000008520,ENSOMEG00000014415,ENSLOCG00000011221,ENSDARG00000002791,ENSOMEG00000014415,DOWN,112156656,Oryzias melastigma,sodium/potassium-transporting ATPase subunit alpha-1(LOC112156656),LOC112156656
FQA47_016532,2047.277365,-0.560750783,0.216844649,-2.585956285,0.009710925,0.301908173,ENSXMAG00000017466,ENSOMEG00000003568,ENSLOCG00000015272,ENSDARG00000045768,ENSOMEG00000003568,DOWN,112153208,Oryzias melastigma,cryptochrome-1(LOC112153208),LOC112153208
FQA47_025023,2003.56384,-0.40317196,0.175147137,-2.301904363,0.021340566,0.429055008,ENSXMAG00000014235,ENSOMEG00000014241,ENSLOCG00000011068,ENSDARG00000035400,ENSOMEG00000014241,DOWN,112162835,Oryzias melastigma,basic transcription factor 3(btf3),btf3
FQA47_015514,2008.435177,-0.623511907,0.18267279,-3.413271932,0.000641879,0.065930986,ENSXMAG00000021288,ENSOMEG00000022656,ENSLOCG00000016196,ENSDARG00000104674,ENSOMEG00000022656,DOWN,112155160,Oryzias melastigma,"chaperonin containing TCP1, subunit 2 (beta)(cct2)",cct2
FQA47_022903,1817.2803,-0.58378437,0.14428913,-4.0459345,5.21E-05,0.014542192,ENSXMAG00000007944,ENSOMEG00000016323,ENSLOCG00000009729,ENSDARG00000076815,ENSOMEG00000016323,DOWN,112161740,Oryzias melastigma,"eukaryotic translation initiation factor 3, subunit 10 (theta)(eif3s10)",eif3s10
FQA47_007712,1895.455651,-0.531329095,0.236876604,-2.243062784,0.024892766,0.452812967,ENSXMAG00000002921,ENSOMEG00000004245,ENSLOCG00000005076,ENSDARG00000018334,ENSOMEG00000004245,DOWN,112148266,Oryzias melastigma,ribosomal protein L35(rpl35),rpl35
FQA47_017601,1610.47683,-1.081661402,0.305085183,-3.545440629,0.000391957,0.048790995,ENSXMAG00000029235,ENSOMEG00000011467,ENSLOCG00000011725,ENSDARG00000009313,ENSOMEG00000011467,DOWN,112141981,Oryzias melastigma,cathepsin D(ctsd),ctsd
FQA47_005548,2049.055093,-0.621093098,0.174723969,-3.554710337,0.000378396,0.047569212,ENSXMAG00000015550,ENSOMEG00000010714,ENSLOCG00000004281,ENSDARG00000074306,ENSOMEG00000010714,DOWN,112148180,Oryzias melastigma,cathepsin La(ctsla),ctsla
FQA47_019515,2408.432225,-0.327858824,0.148507367,-2.207694003,0.027265611,0.471549503,ENSXMAG00000028015,ENSOMEG00000018954,ENSLOCG00000003875,ENSDARG00000056112,ENSOMEG00000018954,DOWN,112137974,Oryzias melastigma,"phosphoinositide kinase, FYVE finger containing(pikfyve)",pikfyve
FQA47_014383,2032.564812,-0.884393502,0.220083265,-4.018449575,5.86E-05,0.015229986,ENSXMAG00000027754,ENSOMEG00000011071,ENSLOCG00000011291,ENSDARG00000043663,ENSOMEG00000011071,DOWN,112157683,Oryzias melastigma,FAU ubiquitin like and ribosomal protein S30 fusion a(faua),faua
FQA47_004013,2559.887265,-0.421085802,0.156699283,-2.687222262,0.007204899,0.258826677,ENSXMAG00000005516,ENSOMEG00000020250,ENSLOCG00000015707,ENSDARG00000006094,ENSOMEG00000020250,DOWN,112141005,Oryzias melastigma,insulin-like growth factor 2 receptor(igf2r),igf2r
FQA47_010482,2643.367424,-0.46774448,0.205176436,-2.279718323,0.0226244,0.438747309,ENSXMAG00000006651,ENSOMEG00000007322,ENSLOCG00000004441,ENSDARG00000034503,ENSOMEG00000007322,DOWN,112136440,Oryzias melastigma,period circadian protein homolog 2(LOC112136440),LOC112136440
FQA47_013567,1888.964514,-0.830795812,0.263232018,-3.156135106,0.001598748,0.110870316,ENSXMAG00000010836,ENSOMEG00000018730,ENSLOCG00000005815,ENSDARG00000006316,ENSOMEG00000018730,DOWN,112142436,Oryzias melastigma,ribosomal protein L23a(rpl23a),rpl23a
FQA47_003805,2262.707771,-0.77387223,0.19197728,-4.031061532,5.55E-05,0.014842259,ENSXMAG00000016325,ENSOMEG00000018186,ENSLOCG00000000953,ENSDARG00000043509,ENSOMEG00000018186,DOWN,112136901,Oryzias melastigma,ribosomal protein L11(rpl11),rpl11
FQA47_022525,2236.323623,-0.686374962,0.204410382,-3.357828278,0.000785574,0.074436068,ENSXMAG00000002346,ENSOMEG00000004682,ENSLOCG00000017211,ENSDARG00000042566,ENSOMEG00000004682,DOWN,112157926,Oryzias melastigma,ribosomal protein S7(rps7),rps7
FQA47_023080,2521.564857,-0.504481813,0.168883011,-2.987167326,0.002815756,0.155104769,ENSXMAG00000014035,ENSOMEG00000016235,ENSLOCG00000000838,ENSDARG00000012314,ENSOMEG00000016235,DOWN,112138052,Oryzias melastigma,ubiquitin specific peptidase 25(usp25),usp25
FQA47_012549,2933.285279,-0.349443424,0.154757392,-2.258007969,0.023945163,0.447434481,ENSXMAG00000013209,ENSOMEG00000017324,ENSLOCG00000001762,ENSDARG00000019856,ENSOMEG00000017324,DOWN,112161935,Oryzias melastigma,ATPase Na+/K+ transporting subunit alpha 3a(atp1a3a),atp1a3a
FQA47_012213,2567.465706,-1.193055394,0.302460044,-3.944505792,8.00E-05,0.018712461,ENSXMAG00000011432,ENSOMEG00000012911,ENSLOCG00000006948,ENSDARG00000043457,ENSOMEG00000012911,DOWN,112143695,Oryzias melastigma,glyceraldehyde-3-phosphate dehydrogenase(gapdh),gapdh
FQA47_023178,2454.687121,-0.842416573,0.235155499,-3.582380917,0.000340477,0.044112596,ENSXMAG00000017781,ENSOMEG00000015010,ENSLOCG00000002206,ENSDARG00000014867,ENSOMEG00000015010,DOWN,112154766,Oryzias melastigma,ribosomal protein L8(rpl8),rpl8
FQA47_014274,2418.812049,-0.815283758,0.20613049,-3.955182752,7.65E-05,0.018208964,ENSXMAG00000014201,ENSOMEG00000008257,ENSLOCG00000000731,ENSDARG00000043453,ENSOMEG00000008257,DOWN,112162398,Oryzias melastigma,ribosomal protein S5(rps5),rps5
FQA47_021980,2391.769135,-0.469829135,0.219396996,-2.141456548,0.032237239,0.504394606,ENSXMAG00000023737,ENSOMEG00000017396,ENSLOCG00000014995,ENSDARG00000046157,ENSOMEG00000017396,DOWN,112151912,Oryzias melastigma,40S ribosomal protein S17-like(zgc:114188),zgc:114188
FQA47_000639,2370.304097,-0.735582852,0.226432595,-3.24857316,0.001159854,0.093502625,ENSXMAG00000027226,ENSOMEG00000000383,ENSLOCG00000011055,ENSDARG00000103791,ENSOMEG00000000383,DOWN,112162339,Oryzias melastigma,"NME/NM23 nucleoside diphosphate kinase 2b, tandem duplicate 1(nme2b.1)",nme2b.1
FQA47_000587,2559.388838,-0.768321716,0.186802262,-4.113021488,3.91E-05,0.012513766,ENSXMAG00000013910,ENSOMEG00000018049,ENSLOCG00000002230,ENSDARG00000070849,ENSOMEG00000018049,DOWN,112144412,Oryzias melastigma,ribosomal protein S15(rps15),rps15
FQA47_023676,2353.605156,-0.533586505,0.243649967,-2.189971584,0.028526298,0.480369234,ENSXMAG00000003263,ENSOMEG00000008557,ENSLOCG00000008221,ENSDARG00000036107,ENSOMEG00000008557,DOWN,112137461,Oryzias melastigma,thioredoxin interacting protein a(txnipa),txnipa
FQA47_008874,3099.569677,-0.379795966,0.147210254,-2.579955914,0.009881293,0.303822836,ENSXMAG00000015687,ENSOMEG00000010713,ENSLOCG00000013863,ENSDARG00000099966,ENSOMEG00000010713,DOWN,112155889,Oryzias melastigma,RNA polymerase II subunit A(polr2a),polr2a
